"","Pixel_Lat","Pixel_Long","Turnover_time"
"1",-17.5845165252686,145.648361206055,80.3046959910462
"2",-17.3448715209961,145.887344360352,40.0791251412501
"3",-17.3419761657715,145.405807495117,58.9332099125822
"4",-17.1122608184814,145.853790283203,63.920476809629
"5",-17.0994338989258,-64.8808288574219,34.156703951791
"6",-17.0988731384277,145.649017333984,102.037331401965
"7",-16.619457244873,145.400100708008,109.372329148675
"8",-16.6143493652344,-64.6382904052734,78.0137822503675
"9",-16.3718070983887,145.163269042969,53.5747300963018
"10",-16.1292533874512,145.163269042969,126.849997334392
"11",-15.6441516876221,-62.6979217529297,39.2337657269052
"12",-15.4016094207764,-61.2426414489746,32.8340652165447
"13",-14.9165258407593,-52.2684669494629,39.552319100805
"14",-14.6739835739136,-60.7575569152832,59.3640181739431
"15",-14.6739835739136,-52.2684669494629,71.7238851166441
"16",-14.4314422607422,-61.4851837158203,30.6486345814105
"17",-14.4314422607422,-61.2426414489746,30.2872928176796
"18",-14.4314422607422,-60.7575569152832,35.4396345128112
"19",-14.4311037063599,-60.999568939209,44.6724090059478
"20",-13.7037887573242,143.222900390625,99.5289541555513
"21",-12.7336177825928,-69.9742736816406,47.0009949148529
"22",-12.7336177825928,-69.2466430664062,59.3590911456694
"23",-12.4910764694214,-69.0040893554688,53.4741875945202
"24",-12.00599193573,-71.4295501708984,59.0034391406096
"25",-12.00599193573,-71.1869812011719,53.6116812779795
"26",-11.7634506225586,-71.4295501708984,51.515457464785
"27",-11.0357942581177,-65.6084594726562,81.3834601112396
"28",-10.793251991272,-68.7615356445312,58.1147659933609
"29",-10.5507106781006,-68.2764511108398,48.8647078106932
"30",-10.3081684112549,-75.3102569580078,42.1945495404441
"31",-10.3081684112549,-65.6084594726562,39.6635791279398
"32",-10.0656261444092,-67.5488204956055,22.1457619895327
"33",-10.0656261444092,-65.8509979248047,60.8028240912488
"34",-10.0656261444092,-65.6084594726562,74.425890735979
"35",-9.82308483123779,-67.5488204956055,25.1165864643172
"36",-9.82308483123779,-65.8509979248047,86.0301321331551
"37",-9.82308483123779,-65.6084594726562,90.2260598888648
"38",-9.58054256439209,-55.9066581726074,86.172090092018
"39",-9.09543037414551,-72.1571807861328,35.0533311114743
"40",-8.85288619995117,-72.8848037719727,50.3869905421177
"41",-8.61034488677979,-72.8848037719727,34.7097879536283
"42",-8.61034488677979,36.0179481506348,32.7108343732716
"43",-7.88271903991699,36.9881439208984,165.949885073066
"44",-7.64017677307129,36.9881439208984,164.39554276738
"45",-5.69981098175049,-49.6004753112793,122.873052274099
"46",-5.69981098175049,-49.1153945922852,43.2058374531326
"47",-5.69981098175049,-48.8728523254395,82.4092973890426
"48",-5.2147274017334,38.6859397888184,146.083521088797
"49",-4.9721851348877,-73.6124420166016,66.0338326381686
"50",-4.9721851348877,-73.3698883056641,87.8492648711354
"51",-4.00259590148926,-73.3706436157227,43.6927132259688
"52",-4.00191593170166,-69.9741363525391,89.8357293924267
"53",-3.7595067024231,-73.3700180053711,81.3905363064949
"54",-3.7592408657074,-70.2166748046875,35.1512705330785
"55",-3.51789951324463,-72.8856811523438,78.3391909910513
"56",-3.5172963142395,-72.1563415527344,39.8721207470606
"57",-3.2743616104126,-54.9364585876465,162.907775846498
"58",-3.27430081367493,-72.8846588134766,57.1510849469239
"59",-3.03181958198547,-69.9742736816406,42.0030589596456
"60",-3.02046537399292,-60.0205574035645,79.5212330219546
"61",-3.01808881759644,-59.7910232543945,55.1035301105319
"62",-2.5467357635498,-60.2724723815918,84.1011920363911
"63",-2.5467357635498,-60.0299301147461,51.8672188905336
"64",-2.30417919158936,-60.0299301147461,94.2665638777785
"65",-2.30417919158936,-59.7873687744141,82.3657937114097
"66",-1.83331406116486,-51.2813491821289,107.871603137868
"67",-1.81907963752747,-47.1750259399414,100.578956602352
"68",-1.81907963752747,13.2187023162842,73.2025666766645
"69",-1.81907963752747,20.4950504302979,80.6793403749516
"70",-1.81907963752747,20.7376117706299,99.2322233184417
"71",-1.81454694271088,-51.5468139648438,92.9464478390309
"72",-1.57770419120789,-56.3932647705078,68.5166916660171
"73",-1.3339958190918,-47.1750259399414,55.1789328536235
"74",-1.3339958190918,11.0357942581177,50.9333249134528
"75",-1.3339958190918,13.7037887573242,125.689592761004
"76",-1.33288860321045,-56.3893051147461,48.5548528630535
"77",-1.09145390987396,-77.4931640625,39.8416560004353
"78",-1.09145390987396,-47.6601104736328,45.0071481471558
"79",-1.09145390987396,11.2783365249634,118.500829759308
"80",-1.09145390987396,116.542930603027,87.0331129572741
"81",-1.08889544010162,116.786560058594,28.3578389446795
"82",-0.848911881446838,-52.2684669494629,93.3598740952302
"83",-0.848911881446838,116.542930603027,62.120562951879
"84",-0.606369972229004,-77.4931640625,61.8202787261292
"85",-0.606369972229004,-76.5229949951172,35.725558384454
"86",-0.606369972229004,-76.2804565429688,49.3534563577231
"87",-0.606369972229004,-76.0379104614258,51.5541503816826
"88",-0.363828003406525,11.5208950042725,80.5218213745675
"89",-0.121286064386368,11.5208950042725,99.5236742904341
"90",-0.121286064386368,12.2485342025757,133.905485159053
"91",-0.121286064386368,13.2187023162842,44.8890139207402
"92",-0.121286064386368,114.117477416992,82.1882433202098
"93",-0.121286064386368,115.330215454102,102.190340344658
"94",0.363828003406525,10.3081684112549,81.7671136418834
"95",0.363828003406525,11.0357942581177,85.5132676976824
"96",0.363828003406525,11.2783365249634,118.183846153268
"97",0.363828003406525,12.2485342025757,97.2234519497474
"98",0.363828003406525,12.7336177825928,76.7263720532219
"99",0.363828003406525,13.2187023162842,156.252048410437
"100",0.363923281431198,25.3456497192383,61.1360423989009
"101",0.5664142370224,9.38782119750977,62.453642302697
"102",0.606369972229004,10.5507106781006,79.582997306935
"103",0.606369972229004,11.0357942581177,77.2340519017365
"104",0.606369972229004,11.5208950042725,111.385755910452
"105",0.849478721618652,24.6188297271729,114.415418921633
"106",1.09149169921875,17.8265933990479,28.6810955759695
"107",1.3339958190918,28.4990558624268,136.983049008551
"108",1.3339958190918,28.7415981292725,107.710772222362
"109",1.56279242038727,110.466178894043,79.9165389420284
"110",1.57653772830963,28.4990558624268,111.788072816283
"111",1.57653772830963,31.6521320343018,135.277631714717
"112",1.81907963752747,-67.0637359619141,61.5803002387817
"113",1.81907963752747,117.270561218262,63.0386907254853
"114",2.29888463020325,9.86759185791016,99.5304778954229
"115",2.30417919158936,16.3718070983887,97.3388443447726
"116",2.30417919158936,16.6143493652344,80.3914934940143
"117",2.5467357635498,14.1888999938965,68.1832386940069
"118",2.5467357635498,16.6143493652344,127.408361670491
"119",2.5467357635498,113.147308349609,86.9953994719949
"120",2.78927755355835,13.2187023162842,141.022375130473
"121",2.78927755355835,16.6143493652344,67.5257374422707
"122",3.03181958198547,13.7037887573242,96.3700490648114
"123",3.2743616104126,12.4910764694214,91.4185152025029
"124",3.2743616104126,12.7336177825928,104.210933229373
"125",3.2743616104126,12.9761600494385,118.384241722975
"126",4.00198745727539,-52.7535514831543,69.3177421274002
"127",4.00198745727539,114.845108032227,80.3784914094894
"128",4.24452924728394,114.117477416992,85.4207806230948
"129",4.4870719909668,-58.8171920776367,75.6225686847046
"130",4.4870719909668,-58.574649810791,146.451055713968
"131",4.4870719909668,115.330215454102,95.3608560962302
"132",4.70425415039062,114.623664855957,122.205555917568
"133",4.72964334487915,-58.574649810791,27.1567018120124
"134",4.80618047714233,-2.05531644821167,47.7579756591485
"135",4.9721851348877,-58.574649810791,123.440401571476
"136",4.9721851348877,-2.06162166595459,84.9994670212387
"137",4.9721851348877,8.85288619995117,89.2420307796291
"138",4.9721851348877,117.755668640137,92.5627723943686
"139",5.19356107711792,-52.7743949890137,85.6272033036524
"140",5.2147274017334,-58.574649810791,132.344592023683
"141",5.2147274017334,-2.30417919158936,65.9099573359923
"142",5.2147274017334,-1.81907963752747,74.0794338979021
"143",5.2147274017334,9.58054256439209,97.096506667378
"144",5.2147274017334,9.82308483123779,55.1047190385979
"145",5.2147274017334,13.4612436294556,133.294793171199
"146",5.21606397628784,-2.78677177429199,121.727540408264
"147",5.45726919174194,-7.64017677307129,95.6573244330966
"148",5.45726919174194,-1.81907963752747,60.6253271304394
"149",5.45726919174194,9.58054256439209,81.6408438252841
"150",5.69981098175049,-2.30417919158936,61.3562971711098
"151",5.69981098175049,9.09543037414551,51.7535659188872
"152",5.94235324859619,-3.03181958198547,48.6798070904795
"153",5.94235324859619,-2.06162166595459,65.3463426645832
"154",5.94235324859619,-0.848911881446838,50.5145621376131
"155",5.94235324859619,12.9761600494385,66.6086530114189
"156",6.18489503860474,-74.5826263427734,40.4639836516131
"157",6.18489503860474,-61.4851837158203,43.0330587290759
"158",6.18489503860474,-8.12526035308838,75.8506938632063
"159",6.18489503860474,-2.06162166595459,109.038185427026
"160",6.18489503860474,-0.848911881446838,44.3877133254422
"161",6.18489503860474,9.33800029754639,80.0489971479669
"162",6.18489503860474,12.7336177825928,67.7224833543312
"163",6.18489503860474,116.785469055176,79.3760172492146
"164",6.42743682861328,-2.06162166595459,73.8689944094169
"165",6.66997909545898,-2.06162166595459,85.3496535534735
"166",6.66997909545898,-1.3339958190918,69.6485365596464
"167",6.91253709793091,-2.06162166595459,127.145235065166
"168",7.39763498306274,-70.9444427490234,77.7452554361252
"169",7.39763498306274,-11.0357942581177,74.9598311219814
"170",7.64017677307129,-10.793251991272,47.1621067717216
"171",8.12526035308838,-61.727725982666,72.6539748619504
"172",8.61034488677979,-69.9742736816406,55.0363636363636
"173",8.85288619995117,-71.4295501708984,29.5639597135977
"174",9.08451557159424,-79.9177398681641,49.1437193193385
"175",9.09513187408447,-79.6761779785156,66.6784782917073
"176",9.30697631835938,-79.9077529907227,49.7747959379375
"177",9.33799362182617,-79.6762466430664,59.3546824541538
"178",10.3081684112549,-84.0418853759766,46.1576556659752
"179",28.4990558624268,-82.1015167236328,180.153267821965
"180",34.3201217651367,-91.5607757568359,167.166599273432
"181",34.8040084838867,-87.9218292236328,179.065162273736
"182",34.8052368164062,-84.0418853759766,112.527127347582
"183",34.8052368164062,-83.7993469238281,164.514272246883
"184",35.047779083252,-86.7098770141602,68.9704515534636
"185",35.047779083252,-83.5568008422852,282.610744535044
"186",35.047779083252,-83.3142623901367,93.4496389327686
"187",35.047779083252,-82.5866012573242,64.9119791489013
"188",35.2903213500977,-111.692031860352,174.122548770641
"189",35.2903213500977,-83.5568008422852,74.3426541566869
"190",35.2903213500977,-82.3440628051758,188.861709117525
"191",35.5328636169434,-83.7993469238281,132.038796338603
"192",35.7754058837891,-83.7993469238281,74.9830795322149
"193",35.7754058837891,-83.3142623901367,88.2482972125037
"194",35.7754058837891,-82.3440628051758,142.307195402145
"195",35.7754058837891,-76.7655334472656,198.332996539303
"196",36.0179481506348,-87.1949615478516,147.064198890334
"197",36.0179481506348,-84.7695083618164,84.2837194121552
"198",36.2601509094238,-87.9201736450195,51.0121116327824
"199",36.260326385498,-82.1015701293945,125.697514253728
"200",36.2604904174805,-85.2546234130859,84.2185435606059
"201",36.2604904174805,-84.7695083618164,181.192440135128
"202",36.5030288696289,-118.72583770752,86.2442021900645
"203",36.7455787658691,-91.0756912231445,152.044571000114
"204",36.9881439208984,-93.0160598754883,62.7943535807567
"205",36.9881439208984,-92.0458755493164,120.791633882914
"206",36.9881439208984,-91.8033218383789,127.869747842715
"207",36.9881439208984,-91.0756912231445,293.747052978153
"208",36.9881439208984,-90.1055221557617,102.248634421566
"209",36.9881439208984,-81.1313552856445,266.368961286891
"210",37.2306861877441,-85.9822540283203,163.55178487949
"211",37.4731788635254,-88.1652984619141,167.988901494844
"212",37.4732284545898,-89.3778686523438,23.9026608182536
"213",37.4732284545898,-88.6502456665039,166.442496004093
"214",37.7157707214355,-119.938575744629,50.9558889601193
"215",37.7157707214355,-119.453460693359,207.102092144024
"216",37.7157707214355,-90.5906066894531,172.687034879864
"217",37.7157707214355,-89.3778686523438,154.164414063709
"218",37.7157707214355,-79.1909866333008,144.047793093483
"219",37.7157707214355,-78.4633636474609,92.5812229456474
"220",37.9583129882812,-91.8033218383789,239.562623670905
"221",37.9583129882812,-91.5607757568359,81.9817534753528
"222",37.9583129882812,-91.0756912231445,123.123327116093
"223",37.9583129882812,-90.3480682373047,147.530176276269
"224",37.9583129882812,-79.1909866333008,218.711437866427
"225",38.200855255127,-105.628387451172,81.6789959448198
"226",38.200855255127,-93.9862289428711,146.83321804447
"227",38.200855255127,-91.0756912231445,37.8308131143361
"228",38.200855255127,-86.2247924804688,81.5757232166924
"229",38.200855255127,-79.6760711669922,25.3633628519983
"230",38.4433975219727,-93.0160598754883,84.9895250292802
"231",38.4433975219727,-92.0458755493164,177.891771628823
"232",38.4433975219727,-91.5607757568359,121.16427843806
"233",38.4433975219727,-90.5906066894531,155.291215435527
"234",38.4433975219727,-79.1909866333008,92.1073185704645
"235",38.4433975219727,-78.2208023071289,226.072231049207
"236",38.6859397888184,-106.113502502441,37.6274301629217
"237",38.6859397888184,-91.5607757568359,131.911526625222
"238",38.6859397888184,-91.3182373046875,66.6633705669685
"239",38.6859397888184,-91.0756912231445,124.973801404375
"240",38.6859397888184,-90.5906066894531,56.739563197802
"241",38.6859397888184,-78.9484481811523,100.011307904325
"242",38.6859397888184,-77.9782485961914,88.0541898068704
"243",38.6860237121582,-111.692085266113,32.5868530813604
"244",38.692497253418,-77.2545852661133,160.678298413186
"245",38.9284820556641,-104.900764465332,291.747596774233
"246",38.9284820556641,-91.0756912231445,210.459214128381
"247",38.9284820556641,-86.2247924804688,98.8183155132523
"248",38.9284820556641,-78.4633636474609,110.850224526247
"249",38.9287948608398,-106.598648071289,178.796836620978
"250",39.1710433959961,-106.113502502441,152.340514258551
"251",39.1710433959961,-86.2247924804688,119.252020414467
"252",39.1710433959961,-77.4931640625,222.966581874137
"253",39.4135932922363,-105.870948791504,42.3071785455089
"254",39.4135932922363,-105.628387451172,67.4417721495477
"255",39.6560516357422,-105.87084197998,86.9183500106369
"256",39.8986778259277,-105.870948791504,133.282669626037
"257",39.8986778259277,-77.4931640625,104.231078137263
"258",39.8986778259277,-75.7953414916992,115.260533974578
"259",40.1412200927734,-77.4931640625,146.672394143599
"260",40.1412200927734,-74.340087890625,86.0993505015815
"261",40.3837623596191,-106.598587036133,202.752228777235
"262",40.3837623596191,-77.4931640625,72.6242631931145
"263",40.3838729858398,-78.2209701538086,47.8446540921387
"264",40.3888244628906,-121.14949798584,82.335311320759
"265",40.8688468933105,-109.994209289551,104.000681216535
"266",40.8688468933105,-77.9782485961914,233.868871341838
"267",41.1113891601562,-77.0080795288086,165.413114344398
"268",41.1113891601562,-75.3102569580078,78.3097521272145
"269",41.1113891601562,-75.0677108764648,42.9666595366299
"270",41.1113891601562,-74.8251724243164,78.6869655411554
"271",41.1113891601562,-74.340087890625,200.07128208246
"272",41.3539390563965,-78.9484481811523,149.471207818053
"273",41.3539390563965,-77.9782485961914,154.743231462943
"274",41.5963745117188,-73.1272277832031,193.956934406423
"275",41.5965003967285,-78.4633636474609,104.324881952611
"276",41.5965003967285,-77.7357025146484,149.682343894261
"277",41.8389472961426,-78.9484176635742,139.582804537578
"278",41.8390426635742,-75.3102569580078,145.029178859704
"279",42.0815849304199,-92.2884292602539,20.0049786983352
"280",42.0815849304199,-71.6720962524414,209.825399649869
"281",42.0827255249023,-74.0968933105469,164.537018456216
"282",42.2978820800781,-70.9742202758789,124.615742164182
"283",42.3241271972656,-74.340087890625,143.909045326682
"284",42.5666694641113,-73.1273498535156,185.162385541316
"285",42.5666847229004,-85.982292175293,129.473292572904
"286",43.0517539978027,-91.3182373046875,255.084478346047
"287",43.2941741943359,-74.5826644897461,90.8542834155644
"288",43.2942962646484,-96.6542358398438,118.411347683392
"289",43.2942962646484,-89.8629837036133,80.5849744807106
"290",43.2942962646484,-71.9146347045898,175.642405558019
"291",43.5335388183594,-91.3208847045898,71.4655774078649
"292",43.5368385314941,-92.2884292602539,220.260301619687
"293",43.5368385314941,-91.0756912231445,77.9668719467681
"294",43.5368385314941,-74.097541809082,142.488130335632
"295",43.5369873046875,-73.6106414794922,271.477887840319
"296",43.5370635986328,-74.3397521972656,135.516050461074
"297",43.7789993286133,-74.5821914672852,104.779972236116
"298",43.7792549133301,-91.3200378417969,118.049029278274
"299",43.7792739868164,-73.855712890625,197.963055813953
"300",43.7794036865234,-91.0756912231445,51.7357675558181
"301",43.7794036865234,-90.3480682373047,104.905730819091
"302",43.7794036865234,-74.097541809082,100.990771622187
"303",43.7800407409668,-65.6077194213867,55.1562483565346
"304",43.7818031311035,-65.3670043945312,77.446033603114
"305",44.021858215332,-70.9444580078125,129.390085893781
"306",44.0219039916992,-74.3400268554688,100.437403896843
"307",44.0219497680664,-92.0458755493164,53.720849968032
"308",44.0219497680664,-89.6204147338867,175.512672137368
"309",44.0219497680664,-74.097541809082,113.074317161119
"310",44.0219879150391,-74.8253860473633,167.683064399853
"311",44.2635231018066,-92.047004699707,133.829018531829
"312",44.2638664245605,-65.3667984008789,36.1837638075177
"313",44.2643814086914,-74.0973434448242,166.423117778235
"314",44.2644500732422,-69.2466125488281,114.058581613965
"315",44.2644920349121,-122.364028930664,66.4871062900814
"316",44.2644920349121,-122.121482849121,183.725780791251
"317",44.2644920349121,-91.0756912231445,103.995612994168
"318",44.2644920349121,-71.9146347045898,183.709950868711
"319",44.2644920349121,-71.6720962524414,99.1706360111539
"320",44.2651138305664,-121.879425048828,61.4431379527342
"321",44.2756576538086,-65.1207809448242,37.2875816004149
"322",44.3015327453613,-68.3008193969727,173.578769111228
"323",44.5015029907227,-65.8422393798828,14.0728580444786
"324",44.5070343017578,-122.364028930664,80.1524300457998
"325",44.5070343017578,-121.636367797852,170.320936830707
"326",44.5070343017578,-103.930595397949,296.821417732435
"327",44.5070343017578,-72.8848037719727,176.269129051586
"328",44.5070343017578,-70.9444427490234,312.111839547834
"329",44.5071067810059,-64.8807144165039,59.1851395223303
"330",44.507152557373,-64.6389694213867,68.550934107374
"331",44.5073204040527,-65.1231002807617,27.3881940247809
"332",44.7488670349121,-65.3652496337891,113.396449009795
"333",44.7495231628418,-64.1533203125,31.9604566022722
"334",44.7495765686035,-74.340087890625,219.308887256547
"335",44.7495765686035,-64.8808288574219,27.0005279888989
"336",44.7495765686035,-64.3957290649414,60.7031619977561
"337",44.7498016357422,-70.4593887329102,71.9819330706925
"338",44.7502479553223,-64.6385269165039,30.4953859920065
"339",44.7532196044922,-63.4270668029785,92.1981765276334
"340",44.7589530944824,-67.3042221069336,81.1448205548488
"341",44.8162269592285,-62.7131309509277,50.0440366014086
"342",44.9919967651367,-68.2765655517578,107.453767514791
"343",44.9921188354492,-122.121482849121,154.564531743607
"344",44.9921188354492,-88.6502456665039,74.8959112335662
"345",44.9921188354492,-70.2168121337891,165.478920617886
"346",44.9921188354492,-63.9106330871582,108.491279657798
"347",44.9921188354492,-63.1830062866211,24.3153831235047
"348",44.9933891296387,-63.6692047119141,48.3666143810082
"349",44.9955177307129,-62.4577255249023,64.4799857760908
"350",45.0249519348145,-62.2192459106445,51.9543189634232
"351",45.1788101196289,-64.6356964111328,73.1390285071823
"352",45.1847076416016,-83.3913879394531,203.093436440718
"353",45.2003021240234,-63.9017944335938,62.4538106153353
"354",45.2339286804199,-69.2457962036133,103.132268678067
"355",45.2345085144043,-69.7315063476562,91.0812517825636
"356",45.2346611022949,-84.526969909668,60.6636635410644
"357",45.2346611022949,-84.284423828125,223.121818803389
"358",45.2346611022949,-69.4891891479492,137.604685327333
"359",45.2346611022949,-68.7615356445312,49.6895865784093
"360",45.2346954345703,-62.6979751586914,83.6766447186322
"361",45.2347221374512,-90.5903625488281,203.723197733781
"362",45.2542686462402,-61.4888076782227,33.8626376499063
"363",45.4772033691406,-68.0339050292969,122.031238492667
"364",45.4772033691406,-62.6979217529297,57.9496701704348
"365",45.477222442627,-92.5310821533203,147.510092391967
"366",45.4775581359863,-63.4252471923828,21.0551904612998
"367",45.6989669799805,-60.740364074707,36.0493566969498
"368",45.7111511230469,-63.4321098327637,97.0742173411305
"369",45.7196159362793,-63.6680793762207,73.2528145229383
"370",45.7196273803711,-91.075798034668,97.2475133523283
"371",45.7197456359863,-91.3182373046875,173.769359105599
"372",45.7197456359863,-70.459358215332,83.3690286871153
"373",45.7198371887207,-61.2439651489258,70.5327368353329
"374",45.7200050354004,-68.7562103271484,49.9621011938742
"375",45.7209815979004,-69.0073623657227,212.884587354446
"376",45.9333000183105,-63.9316329956055,248.880413904311
"377",45.9600830078125,-90.1035690307617,45.3417794531948
"378",45.9622955322266,-68.5189895629883,135.453208243475
"379",45.9623184204102,-61.2428398132324,125.719101202343
"380",45.9861946105957,-60.7557029724121,31.9759686763659
"381",46.2047080993652,-68.7607879638672,120.77242950806
"382",46.2048606872559,-122.364028930664,182.117281023403
"383",46.2048606872559,-88.8927841186523,65.7452141979766
"384",46.2048606872559,-87.4375152587891,153.31211340244
"385",46.2048606872559,-85.0120544433594,50.362582470646
"386",46.2049789428711,-76.5230484008789,60.3224447024762
"387",46.2049942016602,-61.0002288818359,194.485651576801
"388",46.2051086425781,-91.5609664916992,120.106995281662
"389",46.209300994873,-60.5176315307617,94.1351534333811
"390",46.4153709411621,-86.966796875,240.205718711821
"391",46.4193153381348,-86.7043914794922,42.6649982717821
"392",46.4409217834473,-60.9917602539062,166.193309848799
"393",46.4467277526855,-73.1276245117188,20.4918773824297
"394",46.4471244812012,-69.7323532104492,177.805424515234
"395",46.4473648071289,-92.0458602905273,214.004832411578
"396",46.4474029541016,-89.8629837036133,181.251919077433
"397",46.4474029541016,-77.7357025146484,36.1382257582793
"398",46.4474029541016,-73.8550033569336,42.1501253096773
"399",46.4474029541016,-70.459358215332,27.5255853809138
"400",46.4474029541016,-68.5189895629883,257.738212698418
"401",46.4475860595703,-89.1354370117188,48.0508083053061
"402",46.4476013183594,-88.6502075195312,169.193878934298
"403",46.4526786804199,-93.4969863891602,96.2565891186078
"404",46.6876029968262,-88.4064102172852,169.409144008101
"405",46.6897926330566,-121.636268615723,172.810258604168
"406",46.6899185180664,-60.7575340270996,35.0634495732662
"407",46.68994140625,-121.878921508789,178.991931805002
